IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmount,Target
4140337.0,1,0.98,B,8,3,53,50,B1,'Diesel',86,R24,80.5,82.14285714285714
4140356.0,1,1.0,A,9,7,47,50,B4,'Regular',45,R24,1204.0,1204.0
4140361.0,1,1.0,A,6,3,51,50,B2,'Diesel',12,R24,340.86,340.86
4140384.0,1,0.54,D,10,2,54,54,B3,'Diesel',983,R52,2539.48,4702.740740740741
4140425.0,1,0.37,A,4,16,55,50,B4,'Diesel',24,R31,1204.0,3254.054054054054
4140452.0,1,0.03,D,9,10,60,95,B3,'Regular',1490,R31,1571.81,52393.666666666664
4140455.0,1,0.28,C,6,2,53,50,B12,'Diesel',110,R31,1204.0,4300.0
4140457.0,1,1.0,D,4,12,25,90,B2,'Regular',1490,R31,1129.4,1129.4
4140468.0,1,1.0,D,7,4,29,64,B3,'Diesel',960,R31,1204.0,1204.0
4140474.0,1,0.99,C,7,14,22,118,B3,'Regular',290,R31,1204.0,1216.1616161616162
4140487.0,1,0.28,C,6,16,40,100,B2,'Diesel',416,R31,2000.0,7142.857142857142
4140501.0,1,1.0,D,7,3,42,56,B1,'Regular',1064,R24,602.0,602.0
4140503.0,1,0.75,A,4,7,51,50,B1,'Regular',21,R24,1204.0,1605.3333333333333
4140504.0,1,0.33,A,7,10,42,59,B5,'Regular',30,R24,1204.0,3648.4848484848485
4140525.0,1,1.0,D,4,14,46,50,B2,'Regular',1064,R24,1204.0,1204.0
4140534.0,2,0.37,E,10,12,28,100,B11,'Regular',3866,R24,1204.0,3254.054054054054
4140534.0,2,0.37,E,10,12,28,100,B11,'Regular',3866,R24,1408.8,3807.5675675675675
4140543.0,1,1.0,D,7,1,48,50,B5,'Regular',1064,R24,1204.0,1204.0
4140555.0,1,0.99,E,11,1,47,50,B10,'Diesel',3866,R24,1204.0,1216.1616161616162
4140574.0,1,0.65,E,7,1,58,50,B2,'Regular',3866,R24,1204.0,1852.3076923076922
4140621.0,1,1.0,E,5,5,30,72,B2,'Diesel',3386,R53,1204.0,1204.0
4140630.0,1,0.75,E,5,12,49,62,B5,'Diesel',3386,R53,1204.0,1605.3333333333333
4140651.0,1,0.77,D,14,26,50,54,B11,'Regular',1192,R53,1204.0,1563.6363636363635
4140658.0,1,0.45,D,9,6,27,147,B12,'Diesel',1192,R53,1204.0,2675.5555555555557
4140679.0,1,1.0,C,10,3,40,118,B12,'Diesel',458,R93,1204.0,1204.0
4140687.0,1,0.66,E,6,20,46,95,B2,'Diesel',3386,R53,1204.0,1824.2424242424242
4140688.0,1,0.62,E,7,9,25,81,B3,'Regular',3386,R53,2142.12,3455.032258064516
4140731.0,1,1.0,E,12,6,53,50,B10,'Regular',3744,R93,1204.0,1204.0
4140733.0,1,1.0,E,6,9,44,50,B3,'Regular',2715,R93,2568.91,2568.91
4140734.0,1,0.94,D,5,4,62,66,B2,'Regular',1629,R93,1204.0,1280.8510638297873
4140740.0,1,0.72,D,6,9,58,50,B3,'Diesel',1232,R93,1723.39,2393.5972222222226
4140766.0,1,0.01,D,6,18,23,95,B2,'Diesel',737,R72,1204.0,120400.0
4140769.0,1,1.0,A,11,3,64,57,B11,'Regular',30,R54,2749.22,2749.22
4140827.0,2,1.0,D,7,4,44,62,B12,'Regular',1541,R91,1204.0,1204.0
4140827.0,2,1.0,D,7,4,44,62,B12,'Regular',1541,R91,1204.0,1204.0
4140851.0,1,0.51,B,6,3,21,95,B1,'Regular',86,R91,1318.82,2585.9215686274506
4140872.0,1,0.8,C,6,12,71,50,B1,'Diesel',120,R91,1204.0,1505.0
4140874.0,1,0.31,B,6,13,28,90,B2,'Regular',90,R22,2204.0,7109.677419354839
4140876.0,1,0.76,D,6,2,50,50,B2,'Diesel',550,R11,1204.0,1584.2105263157894
4140917.0,1,0.57,C,5,1,33,63,B1,'Diesel',139,R53,1204.0,2112.280701754386
4140928.0,1,0.42,C,7,10,63,50,B1,'Regular',112,R53,1429.17,3402.7857142857147
4140979.0,1,1.0,C,5,5,49,50,B1,'Diesel',359,R53,443.1,443.1
4140987.0,1,0.37,C,7,3,37,50,B11,'Diesel',174,R53,1204.0,3254.054054054054
4141029.0,1,1.0,C,5,3,40,58,B5,'Diesel',155,R24,2837.49,2837.49
4141093.0,1,1.0,D,4,12,52,50,B5,'Regular',1085,R31,432.82,432.82
4141104.0,1,0.44,D,7,13,24,90,B1,'Regular',1635,R82,1204.0,2736.3636363636365
4141134.0,1,0.46,D,7,11,31,95,B6,'Diesel',904,R82,1204.0,2617.391304347826
4141157.0,1,0.28,D,5,10,21,95,B2,'Diesel',1976,R93,1204.0,4300.0
4141158.0,1,0.43,C,6,14,40,95,B1,'Diesel',157,R82,1374.81,3197.232558139535
4141163.0,1,0.54,D,7,5,24,95,B13,'Regular',1753,R82,154.09,285.35185185185185
4141171.0,1,0.62,E,6,14,44,50,B6,'Diesel',3852,R11,1204.0,1941.9354838709678
4141175.0,1,0.86,B,11,10,20,125,B5,'Diesel',56,R82,4280.23,4977.011627906976
4141185.0,1,0.81,D,6,10,21,118,B2,'Diesel',1594,R23,1204.0,1486.4197530864196
4141203.0,1,1.0,C,6,9,27,85,B2,'Diesel',241,R82,555.16,555.16
4141223.0,1,1.0,D,6,7,41,147,B1,'Diesel',1060,R26,36204.0,36204.0
4141260.0,1,0.5,B,4,2,46,83,B1,'Diesel',63,R24,8542.68,17085.36
4141277.0,1,1.0,A,5,1,41,57,B3,'Diesel',10,R24,74.15,74.15
4141339.0,1,0.2,E,4,15,55,65,B3,'Diesel',4116,R24,716.93,3584.6499999999996
4141388.0,1,1.0,C,5,8,74,61,B2,'Regular',300,R11,1061.99,1061.99
4141389.0,1,0.49,A,7,2,44,50,B10,'Diesel',12,R24,382.76,781.1428571428571
4141414.0,1,1.0,D,7,14,43,50,B5,'Regular',1445,R72,1204.0,1204.0
4141448.0,1,1.0,E,6,8,75,50,B2,'Regular',4348,R72,1739.36,1739.36
4141476.0,1,1.0,B,11,14,68,50,B3,'Regular',78,R72,1440.12,1440.12
4141497.0,1,1.0,E,5,16,39,50,B4,'Regular',6902,R41,95.27,95.27
4141498.0,1,1.0,E,7,6,37,50,B10,'Regular',2446,R93,823.01,823.01
4141509.0,1,1.0,E,6,20,60,85,B3,'Regular',4762,R93,1204.0,1204.0
4141517.0,1,0.93,E,7,7,49,50,B1,'Diesel',4762,R93,1204.0,1294.6236559139784
4141542.0,1,0.81,E,4,7,39,80,B6,'Regular',4762,R93,1204.0,1486.4197530864196
4141566.0,1,1.0,C,10,3,59,50,B2,'Regular',203,R41,3204.0,3204.0
4141570.0,1,1.0,D,5,8,75,62,B1,'Regular',776,R41,1204.0,1204.0
4141606.0,1,1.0,D,5,4,39,60,B5,'Regular',1601,R41,1204.0,1204.0
4141623.0,1,1.0,D,13,18,61,50,B11,'Regular',1343,R41,126.81,126.81
4141634.0,1,1.0,A,6,3,76,50,B2,'Diesel',27,R24,291.41,291.41
4141637.0,1,1.0,A,6,11,53,50,B1,'Regular',10,R24,3204.0,3204.0
4141694.0,1,1.0,A,6,3,41,73,B12,'Diesel',26,R24,1204.0,1204.0
4141735.0,1,1.0,E,13,15,51,57,B10,'Diesel',9307,R82,579.0,579.0
4141751.0,1,0.16,E,6,10,26,85,B2,'Diesel',2051,R82,11938.24,74614.0
4141758.0,1,0.31,E,7,16,44,50,B11,'Diesel',9307,R82,471.99,1522.5483870967741
4141760.0,1,1.0,C,8,3,52,50,B2,'Diesel',187,R82,75.99,75.99
4141763.0,1,1.0,D,9,1,56,50,B10,'Diesel',905,R82,1204.0,1204.0
4141770.0,1,1.0,D,7,2,40,50,B11,'Regular',542,R82,1748.37,1748.37
4141774.0,1,1.0,E,7,2,52,83,B2,'Diesel',9307,R82,1204.0,1204.0
4141779.0,1,0.66,C,5,7,51,50,B2,'Regular',263,R82,1204.0,1824.2424242424242
4141791.0,3,1.0,E,8,2,36,57,B4,'Regular',9307,R82,1205.61,1205.61
4141791.0,3,1.0,E,8,2,36,57,B4,'Regular',9307,R82,44.11,44.11
4141791.0,3,1.0,E,8,2,36,57,B4,'Regular',9307,R82,1204.0,1204.0
4141818.0,1,1.0,C,6,9,36,85,B6,'Diesel',343,R82,1204.0,1204.0
4141829.0,1,0.07,E,7,5,58,50,B12,'Regular',9307,R82,1204.0,17200.0
4141838.0,1,1.0,E,5,9,22,118,B1,'Regular',9307,R82,1204.0,1204.0
4141847.0,1,0.75,E,4,10,27,80,B1,'Regular',4222,R11,280.4,373.8666666666666
4141854.0,1,0.4,C,4,6,61,50,B1,'Regular',214,R26,3204.0,8010.0
4141888.0,2,1.0,A,6,15,73,62,B1,'Regular',32,R24,1204.0,1204.0
4141888.0,2,1.0,A,6,15,73,62,B1,'Regular',32,R24,837.81,837.81
4141918.0,1,0.06,D,11,16,63,50,B1,'Regular',853,R11,43858.91,730981.8333333334
4141939.0,1,0.58,C,8,10,44,50,B1,'Diesel',203,R24,1204.0,2075.862068965517
4142006.0,1,1.0,C,7,16,22,100,B11,'Regular',203,R24,1204.0,1204.0
4142011.0,1,0.61,C,6,7,46,50,B3,'Diesel',203,R24,1204.0,1973.7704918032787
4142027.0,1,0.34,A,6,27,54,50,B2,'Regular',21,R24,1069.81,3146.4999999999995
4142037.0,1,0.75,C,6,16,70,50,B2,'Regular',270,R24,1204.0,1605.3333333333333
4142067.0,1,1.0,C,6,12,63,50,B1,'Diesel',283,R25,810.57,810.57
4142069.0,1,0.63,C,5,12,42,50,B4,'Diesel',283,R25,2325.0,3690.4761904761904
4142094.0,1,1.0,E,4,2,59,50,B3,'Regular',2415,R82,1204.0,1204.0
4142132.0,1,0.08,D,4,16,21,100,B3,'Diesel',535,R82,1204.0,15050.0
4142160.0,1,0.54,E,11,14,43,50,B11,'Regular',2415,R82,252.91,468.3518518518518
4142186.0,1,1.0,E,7,15,30,125,B2,'Regular',2252,R82,1204.0,1204.0
4142201.0,1,0.77,C,4,6,27,95,B1,'Regular',170,R82,466.66,606.0519480519481
4142220.0,1,0.5,C,9,1,39,62,B10,'Diesel',490,R82,1204.0,2408.0
4142222.0,1,0.34,E,6,5,24,100,B1,'Diesel',2415,R82,321.99,947.0294117647059
4142256.0,1,0.26,C,9,3,36,59,B10,'Diesel',405,R24,1204.0,4630.7692307692305
4142273.0,1,1.0,A,8,17,49,50,B1,'Diesel',29,R24,387.41,387.41
4142311.0,1,1.0,D,10,6,50,50,B10,'Diesel',1976,R93,1204.0,1204.0
4142376.0,1,0.99,E,6,11,45,54,B1,'Regular',4128,R52,203.26,205.3131313131313
4142422.0,1,0.49,D,8,7,67,67,B10,'Diesel',613,R93,2950.36,6021.142857142858
4142461.0,1,1.0,E,6,7,52,63,B2,'Diesel',3744,R93,1204.0,1204.0
4142494.0,1,0.74,C,7,8,26,85,B2,'Diesel',222,R24,80.13,108.28378378378378
4142503.0,1,0.35,A,8,0,82,50,B2,'Diesel',24,R24,544.46,1555.6000000000001
4142518.0,1,0.45,B,6,0,56,52,B2,'Diesel',84,R24,1204.0,2675.5555555555557
4142588.0,1,1.0,A,7,2,35,50,B1,'Diesel',17,R24,1547.58,1547.58
4142629.0,1,0.32,A,7,12,20,100,B2,'Regular',42,R24,1244.51,3889.09375
4142634.0,1,0.94,C,4,12,23,95,B2,'Regular',222,R24,1204.0,1280.8510638297873
4142723.0,1,0.11,C,6,9,22,85,B2,'Diesel',105,R24,1204.0,10945.454545454546
4142789.0,1,0.03,E,7,10,47,61,B6,'Regular',3866,R24,602.0,20066.666666666668
4142810.0,1,0.34,D,10,3,48,50,B1,'Regular',1847,R82,600.0,1764.705882352941
4142812.0,1,1.0,C,5,9,26,85,B1,'Regular',101,R82,80.0,80.0
4142815.0,1,1.0,D,5,14,48,50,B2,'Diesel',805,R82,1204.0,1204.0
4142850.0,1,0.15,E,4,2,69,90,B1,'Regular',2252,R82,602.0,4013.3333333333335
4142871.0,1,1.0,E,8,7,62,50,B2,'Diesel',2252,R82,1860.96,1860.96
4142896.0,1,1.0,E,6,1,54,50,B1,'Regular',2252,R82,1204.0,1204.0
4142903.0,1,1.0,C,6,18,43,50,B1,'Regular',218,R83,602.0,602.0
4142906.0,1,1.0,E,7,14,52,50,B2,'Regular',2252,R82,1204.0,1204.0
4142911.0,1,0.05,E,4,15,46,100,B1,'Regular',2252,R82,3900.04,78000.79999999999
4142970.0,1,0.38,B,7,15,53,50,B1,'Regular',57,R54,3704.0,9747.368421052632
4143086.0,1,0.17,A,4,8,45,50,B12,'Regular',17,R25,2110.74,12416.117647058822
4143114.0,1,0.58,D,6,18,22,95,B1,'Diesel',575,R53,2704.0,4662.068965517242
4143117.0,1,1.0,D,5,8,39,50,B1,'Regular',542,R82,1034.94,1034.94
4143140.0,1,1.0,C,5,4,49,50,B2,'Diesel',381,R93,848.28,848.28
4143142.0,1,0.77,C,5,17,39,50,B3,'Diesel',146,R93,1276.0,1657.142857142857
4143155.0,1,1.0,C,9,3,47,50,B3,'Regular',101,R93,80.0,80.0
4143161.0,1,1.0,D,8,7,36,51,B10,'Diesel',1326,R93,20.97,20.97
4143193.0,1,1.0,A,5,13,51,85,B2,'Regular',38,R93,1204.0,1204.0
4143214.0,1,1.0,B,7,7,24,90,B13,'Regular',66,R93,1204.0,1204.0
4143239.0,1,1.0,E,8,2,59,50,B2,'Diesel',2733,R93,26.03,26.03
4143241.0,1,1.0,C,7,16,46,50,B1,'Regular',173,R93,150.0,150.0
4143248.0,1,0.26,D,5,20,44,95,B2,'Diesel',1326,R93,1352.0,5200.0
4143251.0,1,1.0,E,9,3,36,76,B12,'Regular',8455,R82,1204.0,1204.0
4143258.0,1,0.54,C,7,13,45,90,B3,'Regular',140,R82,1204.0,2229.6296296296296
4143264.0,1,0.21,E,8,6,67,75,B11,'Diesel',4172,R82,2102.0,10009.52380952381
4143265.0,1,1.0,E,4,10,44,52,B6,'Regular',8455,R82,158.66,158.66
4143267.0,1,1.0,C,13,7,59,50,B11,'Regular',398,R82,2658.15,2658.15
4143272.0,1,0.91,E,9,8,35,71,B2,'Regular',3457,R82,1204.0,1323.076923076923
4143288.0,1,1.0,E,7,15,36,50,B2,'Diesel',8455,R82,1204.0,1204.0
4143309.0,1,0.49,C,11,2,38,50,B3,'Diesel',398,R82,76.01,155.12244897959184
4143329.0,1,0.49,E,13,0,40,55,B10,'Diesel',3457,R82,2602.0,5310.2040816326535
4143357.0,1,1.0,D,7,15,34,68,B3,'Regular',1054,R24,1204.0,1204.0
4143371.0,1,1.0,D,5,2,36,85,B4,'Regular',1054,R24,1204.0,1204.0
4143374.0,1,1.0,D,5,16,49,100,B2,'Regular',1054,R24,1204.0,1204.0
4143387.0,2,1.0,C,6,12,34,106,B2,'Diesel',232,R24,329.3,329.3
4143387.0,2,1.0,C,6,12,34,106,B2,'Diesel',232,R24,1204.0,1204.0
4143412.0,1,0.5,A,5,10,32,60,B4,'Diesel',48,R24,318.45,636.9
4143426.0,1,0.91,D,5,18,24,132,B1,'Regular',1054,R24,950.0,1043.956043956044
4143430.0,1,1.0,A,7,6,43,72,B13,'Diesel',16,R24,3134.66,3134.66
4143470.0,2,1.0,B,7,9,29,93,B1,'Regular',84,R24,813.18,813.18
4143470.0,2,1.0,B,7,9,29,93,B1,'Regular',84,R24,84.31,84.31
4143480.0,1,0.33,C,9,6,48,50,B1,'Diesel',295,R24,1204.0,3648.4848484848485
4143502.0,1,1.0,B,6,3,67,50,B2,'Diesel',84,R24,1204.0,1204.0
4143515.0,1,0.04,D,6,2,70,50,B2,'Diesel',1054,R24,917.55,22938.75
4143516.0,1,0.95,D,5,0,70,50,B2,'Diesel',1054,R24,1204.0,1267.3684210526317
4143530.0,1,1.0,D,7,12,90,52,B1,'Regular',1110,R82,1204.0,1204.0
4143558.0,1,1.0,D,6,7,31,80,B1,'Diesel',975,R31,1204.0,1204.0
4143565.0,1,1.0,A,7,12,30,75,B2,'Diesel',18,R82,1204.0,1204.0
4143575.0,1,0.46,C,8,13,57,50,B12,'Regular',353,R82,1204.0,2617.391304347826
4143576.0,1,1.0,E,5,8,80,50,B2,'Diesel',3688,R82,3204.0,3204.0
4143636.0,1,0.72,B,6,28,46,50,B1,'Regular',50,R24,2704.0,3755.5555555555557
4143671.0,1,1.0,B,4,16,38,68,B3,'Diesel',67,R24,82.52,82.52
4143727.0,1,1.0,D,5,7,47,50,B1,'Regular',821,R24,1204.0,1204.0
4143730.0,1,1.0,E,6,7,54,79,B1,'Diesel',2715,R24,3345.88,3345.88
4143736.0,1,0.92,D,6,13,52,50,B2,'Diesel',1296,R24,1204.0,1308.695652173913
4143745.0,1,0.73,A,5,13,48,50,B1,'Regular',44,R24,1204.0,1649.3150684931506
4143753.0,1,0.46,C,7,7,47,72,B3,'Regular',251,R24,2606.18,5665.608695652173
4143764.0,1,1.0,C,5,3,52,50,B2,'Regular',473,R53,1204.0,1204.0
4143766.0,1,1.0,C,7,8,35,62,B6,'Regular',473,R53,1204.0,1204.0
4143822.0,1,0.07,C,5,5,26,72,B2,'Regular',152,R53,1156.38,16519.714285714286
4143845.0,1,0.83,C,6,5,41,50,B1,'Diesel',473,R53,3204.0,3860.240963855422
4143867.0,1,1.0,D,4,9,68,50,B2,'Regular',1488,R82,98.15,98.15
4143899.0,1,1.0,E,7,5,33,50,B1,'Diesel',9307,R82,1377.42,1377.42
4143926.0,1,1.0,E,11,4,58,72,B10,'Regular',8549,R82,1204.0,1204.0
4143981.0,1,1.0,C,10,5,43,50,B5,'Diesel',101,R82,1204.0,1204.0
4144011.0,1,1.0,A,6,18,83,50,B2,'Regular',27,R24,1204.0,1204.0
4144022.0,1,1.0,E,7,11,38,50,B2,'Regular',4470,R11,1204.0,1204.0
4144067.0,1,0.13,A,6,16,47,57,B1,'Diesel',27,R24,852.81,6560.076923076923
4144095.0,1,1.0,B,8,1,47,50,B12,'Diesel',59,R24,1204.0,1204.0
4144106.0,1,1.0,C,5,6,56,50,B2,'Regular',270,R24,685.55,685.55
4144121.0,1,0.09,C,4,18,54,50,B1,'Diesel',119,R82,1204.0,13377.777777777777
4144125.0,1,0.83,C,4,3,37,90,B1,'Regular',119,R82,1204.0,1450.6024096385543
4144127.0,1,1.0,B,6,9,44,68,B2,'Diesel',94,R83,30.3,30.3
4144175.0,1,0.79,D,5,2,41,50,B2,'Diesel',1847,R82,1371.96,1736.6582278481012
4144208.0,1,0.39,E,13,7,30,60,B13,'Regular',2252,R82,1654.14,4241.384615384615
4144216.0,1,0.24,C,6,5,24,95,B4,'Diesel',296,R82,1204.0,5016.666666666667
4144226.0,1,1.0,E,7,1,34,78,B2,'Regular',2252,R82,1204.0,1204.0
4144279.0,1,0.74,D,7,13,30,85,B2,'Diesel',614,R24,1204.0,1627.027027027027
4144288.0,1,1.0,D,11,15,60,50,B1,'Regular',1313,R24,1204.0,1204.0
4144289.0,1,1.0,D,7,3,32,63,B4,'Regular',614,R24,1204.0,1204.0
4144337.0,1,1.0,D,6,16,38,85,B12,'Regular',1313,R24,1204.0,1204.0
4144358.0,1,0.79,D,6,10,50,90,B3,'Regular',1313,R24,1204.0,1524.0506329113923
4144381.0,1,1.0,A,8,2,51,62,B12,'Diesel',34,R24,1204.0,1204.0
4144400.0,1,0.62,D,9,18,53,62,B3,'Regular',1313,R24,1204.0,1941.9354838709678
4144422.0,1,0.78,B,4,13,20,95,B2,'Regular',54,R24,286.18,366.8974358974359
4144429.0,1,1.0,A,10,4,52,50,B3,'Diesel',10,R24,1204.0,1204.0
4144460.0,1,0.05,A,6,8,49,62,B3,'Regular',15,R24,6999.3,139986.0
4144473.0,1,0.39,D,6,1,46,50,B5,'Diesel',614,R24,80.5,206.4102564102564
4144480.0,1,1.0,C,6,8,23,76,B2,'Diesel',393,R24,1204.0,1204.0
4144557.0,1,0.68,E,5,2,36,50,B5,'Regular',3021,R53,3107.69,4570.132352941177
4144559.0,1,0.51,E,6,5,25,95,B1,'Diesel',3021,R53,1204.0,2360.78431372549
4144562.0,1,0.27,A,7,12,51,50,B2,'Diesel',42,R53,392.09,1452.185185185185
4144602.0,1,0.57,D,6,5,72,62,B1,'Diesel',1386,R31,1204.0,2112.280701754386
4144609.0,1,0.5,D,6,13,41,50,B2,'Regular',1466,R31,1204.0,2408.0
4144615.0,1,0.21,E,7,4,50,50,B1,'Regular',2606,R31,676.06,3219.333333333333
4144621.0,1,0.02,D,7,16,54,95,B1,'Regular',1571,R31,1204.0,60200.0
4144656.0,1,0.11,E,7,4,43,50,B1,'Diesel',3095,R31,1028.0,9345.454545454546
4144660.0,1,1.0,D,7,1,33,54,B2,'Regular',1572,R31,395.31,395.31
4144666.0,1,0.95,D,8,6,22,80,B5,'Regular',1386,R31,1124.67,1183.863157894737
4144731.0,1,1.0,D,7,10,35,90,B2,'Regular',1313,R24,1204.0,1204.0
4144748.0,1,1.0,E,4,3,53,72,B1,'Regular',3274,R11,1010.68,1010.68
4144788.0,1,0.79,A,5,13,36,76,B2,'Diesel',20,R24,1204.0,1524.0506329113923
4144863.0,1,0.45,A,7,7,36,68,B1,'Regular',6,R93,88.74,197.2
4144869.0,1,0.25,B,13,12,56,76,B11,'Regular',72,R52,2588.71,10354.84
4144896.0,1,1.0,C,10,2,56,55,B1,'Diesel',133,R73,1204.0,1204.0
4144905.0,1,1.0,C,10,6,39,72,B13,'Diesel',319,R24,1204.0,1204.0
4144941.0,1,0.49,A,7,11,52,50,B2,'Regular',21,R26,1204.0,2457.1428571428573
4144997.0,1,0.38,D,6,10,52,50,B2,'Diesel',1704,R82,1204.0,3168.4210526315787
4144998.0,1,0.3,D,7,13,52,50,B1,'Regular',1704,R82,1204.0,4013.3333333333335
4145001.0,3,0.48,C,6,10,64,50,B2,'Diesel',206,R82,1204.0,2508.3333333333335
4145001.0,3,0.48,C,6,10,64,50,B2,'Diesel',206,R82,3204.0,6675.0
4145001.0,3,0.48,C,6,10,64,50,B2,'Diesel',206,R82,1204.0,2508.3333333333335
4145032.0,1,1.0,D,5,17,45,50,B1,'Diesel',1704,R82,1204.0,1204.0
4145054.0,1,0.45,D,5,11,29,95,B1,'Diesel',1704,R82,75.34,167.42222222222222
4145055.0,1,0.25,B,11,11,35,71,B1,'Regular',100,R82,1204.0,4816.0
4145059.0,1,0.24,E,9,13,27,60,B2,'Regular',2252,R82,304.0,1266.6666666666667
4145060.0,1,0.52,E,5,14,27,60,B2,'Diesel',2252,R82,3204.0,6161.538461538461
4145160.0,1,1.0,A,5,2,49,50,B1,'Diesel',25,R53,1204.0,1204.0
4145165.0,1,1.0,D,5,5,54,50,B3,'Diesel',634,R53,730.56,730.56
4145175.0,1,0.36,C,6,0,42,50,B4,'Diesel',302,R53,506.39,1406.638888888889
4145189.0,1,0.09,D,6,9,56,85,B13,'Regular',747,R53,2608.0,28977.777777777777
4145194.0,1,0.89,A,5,5,37,76,B4,'Diesel',50,R53,72.11,81.02247191011236
4145215.0,1,1.0,C,4,2,60,58,B12,'Diesel',146,R53,1204.0,1204.0
4145234.0,1,1.0,A,9,3,64,50,B12,'Regular',37,R53,1204.0,1204.0
4145241.0,1,1.0,D,5,14,54,90,B2,'Diesel',634,R53,602.0,602.0
4145277.0,1,1.0,D,6,2,35,95,B2,'Diesel',634,R53,11000.0,11000.0
4145351.0,1,1.0,A,10,9,35,62,B13,'Diesel',26,R24,1204.0,1204.0
4145362.0,1,1.0,C,7,6,51,50,B10,'Diesel',109,R24,1204.0,1204.0
4145380.0,1,0.34,D,11,28,38,61,B1,'Diesel',745,R82,8862.83,26067.147058823528
4145384.0,1,1.0,E,10,2,64,62,B12,'Regular',5449,R82,1204.0,1204.0
4145402.0,1,1.0,D,6,7,40,57,B13,'Diesel',1557,R82,813.55,813.55
4145406.0,1,1.0,C,7,7,51,50,B4,'Regular',366,R82,77.3,77.3
4145431.0,1,1.0,D,6,5,54,50,B2,'Diesel',1328,R82,1213.18,1213.18
4145435.0,1,0.62,D,7,2,37,54,B3,'Diesel',863,R82,280.0,451.61290322580646
4145492.0,1,0.74,D,7,14,23,118,B3,'Regular',1557,R82,1204.0,1627.027027027027
4145518.0,1,0.69,D,10,2,30,72,B1,'Diesel',745,R82,1435.5,2080.434782608696
4145597.0,1,1.0,B,8,5,44,62,B2,'Diesel',63,R52,1204.0,1204.0
4145646.0,1,1.0,E,5,3,77,50,B5,'Diesel',2399,R24,2592.51,2592.51
4145657.0,1,1.0,A,8,2,33,118,B3,'Diesel',18,R24,1204.0,1204.0
4145658.0,1,1.0,A,5,8,54,50,B1,'Regular',16,R24,602.0,602.0
4145672.0,1,0.61,A,6,9,29,60,B1,'Diesel',48,R24,1204.0,1973.7704918032787
4145673.0,1,1.0,C,4,19,61,50,B2,'Regular',149,R24,1204.0,1204.0
4145810.0,1,0.59,E,6,10,23,95,B6,'Diesel',2694,R54,552.8,936.9491525423729
4145816.0,1,1.0,C,7,6,53,80,B10,'Diesel',109,R54,532.08,532.08
4145824.0,1,1.0,C,6,8,38,50,B3,'Diesel',192,R54,1204.0,1204.0
4145826.0,1,1.0,E,5,6,19,90,B3,'Diesel',2694,R54,631.82,631.82
4145831.0,1,0.74,E,7,9,20,118,B11,'Regular',2694,R54,1204.0,1627.027027027027
4145837.0,1,1.0,E,6,1,39,60,B2,'Diesel',2694,R54,1204.0,1204.0
4145910.0,1,1.0,A,6,3,54,50,B1,'Diesel',24,R24,1204.0,1204.0
4145951.0,1,1.0,E,6,11,39,63,B1,'Diesel',2620,R72,1204.0,1204.0
4145957.0,1,1.0,C,5,6,65,50,B2,'Diesel',127,R72,1204.0,1204.0
4145966.0,1,0.4,E,6,11,31,95,B2,'Diesel',2620,R72,1204.0,3010.0
4146001.0,1,1.0,E,4,23,29,118,B1,'Regular',2620,R72,1204.0,1204.0
4146039.0,3,1.0,C,6,12,43,90,B1,'Diesel',127,R72,1204.0,1204.0
4146039.0,3,1.0,C,6,12,43,90,B1,'Diesel',127,R72,80.0,80.0
4146039.0,3,1.0,C,6,12,43,90,B1,'Diesel',127,R72,740.84,740.84
4146046.0,1,1.0,C,5,8,82,50,B1,'Regular',303,R72,1204.0,1204.0
4146095.0,1,0.83,C,7,18,45,50,B1,'Regular',405,R24,1204.0,1450.6024096385543
4146131.0,1,1.0,C,5,13,22,118,B2,'Diesel',106,R24,1204.0,1204.0
4146144.0,1,0.2,D,6,5,28,76,B2,'Diesel',1313,R24,61204.0,306020.0
4146151.0,1,0.27,C,9,11,42,57,B1,'Regular',106,R24,3277.11,12137.444444444443
4146152.0,1,1.0,C,8,7,53,50,B2,'Diesel',106,R24,1204.0,1204.0
4146156.0,1,0.86,C,5,17,20,125,B2,'Regular',369,R24,1204.0,1400.0
4146169.0,1,1.0,D,7,3,52,50,B12,'Diesel',1974,R54,1204.0,1204.0
4146173.0,1,1.0,D,5,2,38,75,B2,'Regular',1974,R54,1204.0,1204.0
4146224.0,1,0.19,C,9,2,26,74,B2,'Diesel',102,R54,1235.25,6501.315789473684
4146229.0,1,0.75,C,5,7,23,156,B4,'Diesel',176,R26,1204.0,1605.3333333333333
4146233.0,1,0.9,D,8,2,73,62,B10,'Diesel',1974,R54,1204.0,1337.7777777777778
4146248.0,1,1.0,D,4,2,61,90,B2,'Diesel',798,R54,1204.0,1204.0
4146262.0,1,1.0,D,8,8,34,50,B2,'Diesel',1974,R54,544.63,544.63
4146272.0,1,0.23,A,7,15,37,62,B1,'Regular',25,R54,659.0,2865.2173913043475
4146281.0,1,1.0,C,5,4,45,50,B2,'Diesel',102,R54,1204.0,1204.0
4146301.0,1,0.62,C,5,1,51,50,B1,'Diesel',102,R54,75.0,120.96774193548387
4146305.0,1,0.62,B,7,39,43,60,B2,'Diesel',88,R54,342.77,552.8548387096774
